,time,open,high,low,close,volume,ticker
48,2017-03-17,15.46,15.64,15.39,15.41,3101080,VCB
49,2017-03-20,15.58,15.79,15.58,15.64,1083060,VCB
50,2017-03-21,15.79,15.83,15.66,15.83,975510,VCB
51,2017-03-22,15.83,15.98,15.66,15.71,1941850,VCB
52,2017-03-23,15.71,16.04,15.66,15.93,1640470,VCB
53,2017-03-24,16.04,16.06,15.73,15.83,1411600,VCB
54,2017-03-27,15.83,16,15.73,15.75,1677100,VCB
55,2017-03-28,15.75,15.85,15.56,15.58,1950220,VCB
56,2017-03-29,15.52,15.62,15.48,15.54,1380040,VCB
57,2017-03-30,15.54,15.66,15.5,15.5,1000760,VCB
58,2017-03-31,15.5,15.58,15.37,15.37,1648790,VCB
59,2017-04-03,15.37,15.43,15.12,15.16,2231080,VCB
60,2017-04-04,15.21,15.46,15.18,15.33,1012810,VCB
61,2017-04-05,15.33,15.54,15.33,15.35,620740,VCB
62,2017-04-07,15.25,15.37,15.25,15.33,746360,VCB
63,2017-04-10,15.37,15.46,15.29,15.29,701010,VCB
64,2017-04-11,15.29,15.41,15.29,15.37,494890,VCB
65,2017-04-12,15.41,15.41,15.27,15.33,925540,VCB
66,2017-04-13,15.27,15.48,15.27,15.31,771230,VCB
67,2017-04-14,15.29,15.31,15,15.14,1028920,VCB
68,2017-04-17,15.14,15.18,14.79,14.79,1031640,VCB
69,2017-04-18,14.79,14.94,14.75,14.94,534340,VCB
70,2017-04-19,14.91,15.04,14.87,14.96,571690,VCB
71,2017-04-20,14.96,14.96,14.75,14.75,1002210,VCB
72,2017-04-21,14.75,14.96,14.75,14.79,517030,VCB
73,2017-04-24,14.79,14.89,14.62,14.62,450210,VCB
74,2017-04-25,14.62,14.71,14.56,14.62,656130,VCB
75,2017-04-26,14.62,14.66,14.58,14.6,709260,VCB
76,2017-04-27,14.66,14.71,14.46,14.52,2240170,VCB
77,2017-04-28,14.5,14.69,14.48,14.62,1522920,VCB
78,2017-05-03,14.62,15,14.6,14.79,899880,VCB
79,2017-05-04,14.79,15.25,14.75,15.12,2186490,VCB
80,2017-05-05,15.12,15.12,14.96,15.04,783900,VCB
81,2017-05-08,15.04,15.12,14.87,14.89,863080,VCB
82,2017-05-09,14.89,15.25,14.85,15.18,1633890,VCB
83,2017-05-10,15.18,15.41,15.18,15.31,1447800,VCB
84,2017-05-11,15.33,15.41,15.31,15.33,1216160,VCB
85,2017-05-12,15.31,15.33,15.14,15.18,898130,VCB
86,2017-05-15,15.16,15.21,15.06,15.12,1127830,VCB
87,2017-05-16,15.04,15.16,15,15.02,1005430,VCB
88,2017-05-17,15,15.14,15,15.08,1250660,VCB
89,2017-05-18,15.04,15.23,15.04,15.14,1050880,VCB
90,2017-05-19,15.16,15.31,15.12,15.31,1089810,VCB
91,2017-05-22,15.46,15.91,15.31,15.62,3432310,VCB
92,2017-05-23,15.62,15.71,15.5,15.5,1332510,VCB
93,2017-05-24,15.48,15.85,15.43,15.73,1579160,VCB
94,2017-05-25,15.75,15.77,15.46,15.46,1692550,VCB
95,2017-05-26,15.43,15.52,15.29,15.29,1241870,VCB
96,2017-05-29,15.46,15.58,15.16,15.16,1697170,VCB
97,2017-05-30,15.29,15.29,15.08,15.12,1368210,VCB
98,2017-05-31,15.29,15.29,14.91,15.08,1478930,VCB
99,2017-06-01,15.16,15.27,15.08,15.12,972860,VCB
100,2017-06-02,15.12,15.21,15.04,15.12,1088530,VCB
101,2017-06-05,15.16,15.54,15.14,15.5,1909000,VCB
102,2017-06-06,15.54,16.1,15.5,16.1,4750190,VCB
103,2017-06-07,16.12,16.18,15.91,15.96,2419330,VCB
104,2017-06-08,15.91,15.96,15.75,15.79,1634700,VCB
105,2017-06-09,15.87,16.08,15.79,16,1972850,VCB
106,2017-06-12,16,16.02,15.81,15.98,971550,VCB
107,2017-06-13,15.85,16.1,15.83,16.06,986280,VCB
108,2017-06-14,16.06,16.41,16.06,16.33,2818810,VCB
109,2017-06-15,16.33,16.5,16.27,16.46,2996650,VCB
110,2017-06-16,16.6,16.6,16.35,16.46,2708280,VCB
111,2017-06-19,16.6,16.66,16.41,16.54,1526720,VCB
112,2017-06-20,16.58,16.58,16.37,16.46,2278990,VCB
113,2017-06-21,16.37,16.39,15.83,16.1,2270290,VCB
114,2017-06-22,16.12,16.14,15.87,15.87,1355410,VCB
115,2017-06-23,15.85,15.91,15.73,15.87,1880570,VCB
116,2017-06-26,15.96,16.08,15.89,16.04,1214450,VCB
117,2017-06-27,16.16,16.18,15.93,15.93,1026510,VCB
118,2017-06-28,15.93,15.96,15.77,15.85,1400580,VCB
119,2017-06-29,15.96,15.98,15.79,15.91,841580,VCB
120,2017-06-30,15.96,16.08,15.87,16.04,854400,VCB
121,2017-07-03,16.04,16.31,16,16.21,1812960,VCB
122,2017-07-04,16.25,16.25,16.04,16.12,819980,VCB
123,2017-07-05,16.25,16.25,16.02,16.18,799160,VCB
124,2017-07-06,16.16,16.46,16.16,16.39,2378800,VCB
125,2017-07-07,16.46,16.52,16.12,16.12,1164990,VCB
126,2017-07-10,16.21,16.29,15.83,15.87,1364350,VCB
127,2017-07-11,15.83,15.96,15.66,15.96,1103920,VCB
128,2017-07-12,16.04,16.04,15.77,15.83,1299690,VCB
129,2017-07-13,16.04,16.04,15.83,15.91,467540,VCB
130,2017-07-14,15.91,15.98,15.85,15.93,386280,VCB
131,2017-07-17,15.93,15.98,15.71,15.71,703340,VCB
132,2017-07-18,15.66,15.83,15.64,15.73,1396110,VCB
133,2017-07-19,15.75,15.81,15.62,15.66,1170570,VCB
134,2017-07-20,15.62,15.66,15.46,15.6,1086130,VCB
135,2017-07-21,15.66,15.71,15.41,15.41,1058900,VCB
136,2017-07-24,15.41,15.54,15.27,15.54,914230,VCB
137,2017-07-25,15.5,15.56,15.37,15.54,483370,VCB
138,2017-07-26,15.6,15.66,15.5,15.58,1240450,VCB
139,2017-07-27,15.58,15.64,15.56,15.56,661800,VCB
140,2017-07-28,15.56,15.75,15.54,15.62,1246630,VCB
141,2017-07-31,15.62,15.79,15.62,15.73,1097910,VCB
142,2017-08-01,15.83,16.12,15.83,16,1710380,VCB
143,2017-08-02,15.87,16,15.75,15.87,943280,VCB
144,2017-08-03,15.96,16,15.87,15.96,677010,VCB
145,2017-08-04,15.96,16,15.79,15.85,755620,VCB
146,2017-08-07,15.87,15.93,15.83,15.85,748690,VCB
147,2017-08-08,15.85,16.23,15.85,16,1643470,VCB
148,2017-08-09,16,16.06,15.62,15.75,1227850,VCB
149,2017-08-10,15.64,15.79,15.6,15.71,1133390,VCB
150,2017-08-11,15.6,15.64,15.54,15.6,580140,VCB
151,2017-08-14,15.6,15.75,15.6,15.68,363540,VCB
152,2017-08-15,15.66,15.71,15.54,15.54,466800,VCB
153,2017-08-16,15.54,15.64,15.52,15.62,388380,VCB
154,2017-08-17,15.62,15.64,15.48,15.54,521370,VCB
155,2017-08-18,15.54,15.75,15.48,15.62,720950,VCB
156,2017-08-21,15.62,15.66,15.54,15.58,257280,VCB
157,2017-08-22,15.62,15.62,15.37,15.37,547530,VCB
158,2017-08-23,15.41,15.46,15.29,15.41,551970,VCB
159,2017-08-24,15.48,15.6,15.37,15.43,326460,VCB
160,2017-08-25,15.43,15.58,15.43,15.48,222240,VCB
161,2017-08-28,15.48,15.6,15.46,15.6,664630,VCB
162,2017-08-29,15.6,15.62,15.41,15.41,691290,VCB
163,2017-08-30,15.41,15.54,15.37,15.41,697600,VCB
164,2017-08-31,15.37,15.6,15.35,15.46,697650,VCB
165,2017-09-01,15.58,15.62,15.46,15.6,655740,VCB
166,2017-09-05,15.58,15.96,15.48,15.89,1658120,VCB
167,2017-09-06,15.83,15.89,15.73,15.83,589690,VCB
168,2017-09-07,15.83,15.83,15.71,15.71,558020,VCB
169,2017-09-08,15.83,15.87,15.68,15.71,753240,VCB
170,2017-09-11,15.75,16.21,15.71,15.71,1858420,VCB
171,2017-09-12,15.71,15.87,15.68,15.85,1335940,VCB
172,2017-09-13,16,16,15.79,15.85,774520,VCB
173,2017-09-14,15.91,16.04,15.79,15.96,2432090,VCB
174,2017-09-15,15.96,16,15.79,15.83,2799180,VCB
175,2017-09-18,15.83,15.91,15.66,15.66,2916990,VCB
176,2017-09-19,15.6,15.75,15.54,15.58,2466890,VCB
177,2017-09-20,15.6,15.91,15.6,15.75,2168280,VCB
178,2017-09-21,15.75,15.89,15.73,15.77,1215880,VCB
179,2017-09-22,15.77,15.79,15.66,15.68,1052820,VCB
180,2017-09-25,15.68,15.73,15.6,15.62,1065690,VCB
181,2017-09-26,15.62,15.71,15.54,15.68,871840,VCB
182,2017-09-27,15.79,15.83,15.64,15.71,1377060,VCB
183,2017-09-28,15.83,15.94,15.79,15.85,1573710,VCB
184,2017-09-29,15.85,16.07,15.83,16,2122200,VCB
185,2017-10-02,16.09,16.22,15.94,16.02,1205110,VCB
186,2017-10-03,16.09,16.13,15.96,16,1417210,VCB
187,2017-10-04,15.96,16.6,15.96,16.51,4836990,VCB
188,2017-10-05,16.68,17.02,16.47,16.47,5672370,VCB
189,2017-10-06,16.47,16.66,16.45,16.62,2322970,VCB
190,2017-10-09,16.75,16.88,16.66,16.77,2500440,VCB
191,2017-10-10,16.77,16.98,16.68,16.88,2583380,VCB
192,2017-10-11,16.94,16.98,16.62,16.75,2835470,VCB
193,2017-10-12,16.75,16.79,16.62,16.62,1767480,VCB
194,2017-10-13,16.6,16.77,16.6,16.75,1784200,VCB
195,2017-10-16,16.79,16.81,16.58,16.62,1542490,VCB
196,2017-10-17,16.62,17.45,16.6,17.45,3062770,VCB
197,2017-10-18,17.41,17.62,17.26,17.32,3053330,VCB
198,2017-10-19,17.32,17.41,17.15,17.24,1482080,VCB
199,2017-10-20,17.26,17.58,17.22,17.37,2072400,VCB
200,2017-10-23,17.39,17.6,16.94,16.98,3568930,VCB
201,2017-10-24,16.96,17.15,16.81,17.02,1212060,VCB
202,2017-10-25,17.02,17.37,17.02,17.34,1385130,VCB
203,2017-10-26,17.34,17.56,17.11,17.28,1922030,VCB
204,2017-10-27,17.28,17.88,17.22,17.88,2347090,VCB
205,2017-10-30,18,18.28,17.66,17.83,3808170,VCB
206,2017-10-31,17.83,17.92,17.62,17.62,1322440,VCB
207,2017-11-01,17.71,17.81,17.6,17.71,2149100,VCB
208,2017-11-02,17.71,18.26,17.49,17.49,2341010,VCB
209,2017-11-03,17.62,17.83,17.37,17.83,1399850,VCB
210,2017-11-06,17.88,18.26,17.79,18.09,2460760,VCB
211,2017-11-07,18.09,18.24,17.88,18.07,1712940,VCB
212,2017-11-08,18.07,18.73,17.96,18.56,2695690,VCB
213,2017-11-09,18.64,18.73,18.34,18.34,1899000,VCB
214,2017-11-10,18.3,18.58,18.22,18.34,2187370,VCB
215,2017-11-13,18.51,18.6,18.3,18.47,2104320,VCB
216,2017-11-14,18.51,18.9,18.45,18.64,3008230,VCB
217,2017-11-15,18.64,18.81,18.56,18.56,1304050,VCB
218,2017-11-16,18.62,19.09,18.56,19.03,2077060,VCB
219,2017-11-17,19.07,19.22,18.88,18.9,2063770,VCB
220,2017-11-20,18.9,19.15,18.88,19.15,1783000,VCB
221,2017-11-21,19.28,20.3,19.24,19.88,3799100,VCB
222,2017-11-22,19.88,20.47,19.88,20.43,3116060,VCB
223,2017-11-23,20.73,20.81,19.94,20.39,2666680,VCB
224,2017-11-24,20.22,20.3,20,20.17,1363450,VCB
225,2017-11-27,20.22,20.51,19.92,20.39,2242960,VCB
226,2017-11-28,20.47,20.6,20.22,20.51,1712500,VCB
227,2017-11-29,20.43,20.86,20.43,20.86,1440140,VCB
228,2017-11-30,20.77,21.28,20.64,20.64,1997210,VCB
229,2017-12-01,20.69,20.81,20.43,20.56,2085760,VCB
230,2017-12-04,20.64,21.03,20.56,21.03,1939700,VCB
231,2017-12-05,20.86,21.28,20.47,20.47,1975550,VCB
232,2017-12-06,20.43,20.56,20.05,20.43,2102030,VCB
233,2017-12-07,20.43,20.43,19.88,20.26,2737090,VCB
234,2017-12-08,20.26,20.26,19.79,20.03,1517040,VCB
235,2017-12-11,19.58,19.96,18.98,18.98,1447900,VCB
236,2017-12-12,19.28,19.32,17.71,19.03,2440280,VCB
237,2017-12-13,19.15,19.2,18.6,18.73,1177420,VCB
238,2017-12-14,18.73,19.37,18.68,19.28,2166840,VCB
239,2017-12-15,19.28,19.79,19.24,19.58,2574240,VCB
240,2017-12-18,20,20.51,19.83,20.34,2349430,VCB
241,2017-12-19,20.39,20.62,20.15,20.32,1958480,VCB
242,2017-12-20,20.32,21,20.17,20.86,2587600,VCB
243,2017-12-21,20.86,20.94,20.64,20.64,1547200,VCB
244,2017-12-22,20.51,21.62,20.45,21.62,4459390,VCB
245,2017-12-25,21.71,22,21.62,21.88,1491740,VCB
246,2017-12-26,21.92,22,21.49,21.88,1701570,VCB
247,2017-12-27,21.88,22.47,21.75,22.35,2214360,VCB
248,2017-12-28,22.35,23.37,22.35,23.03,2321870,VCB
249,2017-12-29,22.98,23.41,22.94,23.11,2753570,VCB
250,2018-01-02,22.98,23.58,22.81,23.41,2801720,VCB
251,2018-01-03,23.62,23.71,23.2,23.37,1843870,VCB
252,2018-01-04,23.24,23.58,23.11,23.58,1990040,VCB
253,2018-01-05,23.45,23.45,22.94,22.98,2045200,VCB
254,2018-01-08,22.98,23.62,22.56,23.58,2071140,VCB
255,2018-01-09,23.83,24.9,23.2,24.9,2853160,VCB
256,2018-01-10,24.81,25.2,24.39,24.69,2842830,VCB
257,2018-01-11,24.47,25.03,24.35,25.03,1766240,VCB
258,2018-01-12,25.03,25.28,24.69,24.69,2525840,VCB
259,2018-01-15,24.69,25.54,24.26,25.54,2061850,VCB
260,2018-01-16,25.24,25.66,25.03,25.54,2218380,VCB
261,2018-01-17,25.45,25.49,23.92,23.92,2077670,VCB
262,2018-01-18,23.83,24.9,23.79,24.9,2845720,VCB
263,2018-01-19,24.94,26.13,24.81,25.96,2998270,VCB
264,2018-01-22,26.39,26.98,26.26,26.94,2300660,VCB
265,2018-01-23,26.94,26.94,26.94,26.94,0,VCB
266,2018-01-24,26.94,26.94,26.94,26.94,0,VCB
267,2018-01-25,27.88,28.81,27.15,28.81,4788340,VCB
268,2018-01-26,29.54,29.79,28.3,29.41,2617800,VCB
269,2018-01-29,29.79,30.43,28.86,28.94,2281360,VCB
270,2018-01-30,28.3,28.86,28.18,28.52,2818520,VCB
271,2018-01-31,28.52,29.33,28.18,28.35,1936300,VCB
272,2018-02-01,28.26,28.86,28.01,28.35,2166810,VCB
273,2018-02-02,28.73,28.73,28.35,28.69,1652660,VCB
274,2018-02-05,28.09,28.52,26.69,26.69,2687810,VCB
275,2018-02-06,24.86,26.81,24.86,26.39,6724710,VCB
276,2018-02-07,27.67,27.75,26.73,27.03,1635780,VCB
277,2018-02-08,26.64,27.03,26.18,26.77,855160,VCB
278,2018-02-09,24.9,26.52,24.9,25.92,2408810,VCB
279,2018-02-12,26.39,27.03,25.84,27.03,1847850,VCB
280,2018-02-13,27.37,27.62,27.07,27.24,1527780,VCB
281,2018-02-21,27.67,28.9,27.45,28.18,2132410,VCB
282,2018-02-22,27.92,28.69,27.84,28.43,2352100,VCB
283,2018-02-23,28.52,30.39,28.39,30.39,4825770,VCB
284,2018-02-26,31.62,31.62,30.39,30.6,3453290,VCB
285,2018-02-27,31.03,31.28,30.52,31.16,2249770,VCB
286,2018-02-28,30.69,31.92,30.64,31.41,3475320,VCB
287,2018-03-01,30.9,31.75,30.22,30.43,3615670,VCB
288,2018-03-02,29.79,30.64,29.79,30.56,2525210,VCB
289,2018-03-05,30.64,30.86,28.94,28.94,2914810,VCB
290,2018-03-06,29.37,30.43,28.81,30.3,3103920,VCB
291,2018-03-07,30.43,30.6,29.15,29.62,2277620,VCB
292,2018-03-08,29.62,29.96,29.28,29.58,1554260,VCB
293,2018-03-09,30.01,30.43,29.62,30.22,3236520,VCB
294,2018-03-12,30.64,31.24,30.43,30.64,2899140,VCB
295,2018-03-13,30.64,30.9,30.05,30.64,2146470,VCB
296,2018-03-14,30.9,31.62,30.9,31.41,4053460,VCB
297,2018-03-15,31.07,31.71,30.99,31.41,2111990,VCB
298,2018-03-16,31.71,32.05,31.54,31.79,5327050,VCB
299,2018-03-19,32.18,32.56,31.07,31.62,2803610,VCB
300,2018-03-20,31.2,31.88,31.2,31.5,1836040,VCB
301,2018-03-21,31.71,32.01,31.28,31.28,2952180,VCB
302,2018-03-22,31.5,31.5,30.64,30.64,3871380,VCB
303,2018-03-23,29.15,30.09,29.15,29.75,4563730,VCB
304,2018-03-26,29.79,30.6,29.62,30.6,1821910,VCB
305,2018-03-27,30.99,31.03,30.05,30.22,2322350,VCB
306,2018-03-28,29.75,30.35,29.71,30.01,1643300,VCB
307,2018-03-29,30.13,30.47,29.84,30.22,1457380,VCB
308,2018-03-30,30.22,30.39,29.88,30.01,1280140,VCB
309,2018-04-02,30.22,31.5,30.13,31.5,3055600,VCB
310,2018-04-03,31.5,32.05,31.28,31.62,3500060,VCB
311,2018-04-04,31.71,31.84,31.28,31.28,2089100,VCB
312,2018-04-05,31.41,31.5,30.9,31.28,1763710,VCB
313,2018-04-06,31.33,31.84,31.24,31.28,2346040,VCB
314,2018-04-09,31.28,31.62,31.28,31.41,2693260,VCB
315,2018-04-10,31.71,32.05,31.33,31.71,5026810,VCB
316,2018-04-11,31.79,31.84,29.79,30.3,3911130,VCB
317,2018-04-12,30.18,30.43,29.79,30.18,3262970,VCB
318,2018-04-13,30.35,30.39,28.73,28.9,5148440,VCB
319,2018-04-16,28.6,28.77,27.71,28.05,3992890,VCB
320,2018-04-17,28.09,28.52,27.88,28.52,2104840,VCB
321,2018-04-18,28.86,28.86,27.58,27.58,2005410,VCB
322,2018-04-19,27.41,27.45,25.96,25.96,4909820,VCB
323,2018-04-20,26.05,27.24,25.84,27.24,2996320,VCB
324,2018-04-23,27.45,27.58,25.37,25.37,2876760,VCB
325,2018-04-24,25.11,25.84,24.69,25.54,4451970,VCB
326,2018-04-26,25.54,26.09,24.69,24.77,4669710,VCB
327,2018-04-27,24.77,25.62,24.73,25.54,2940100,VCB
328,2018-05-02,25.79,25.96,24.6,24.77,2862030,VCB
329,2018-05-03,24.77,25.41,24.22,25.37,3451890,VCB
330,2018-05-04,25.62,25.84,25.07,25.11,3234250,VCB
331,2018-05-07,25.45,26.43,25.24,26.43,3511210,VCB
332,2018-05-08,26.09,26.47,25.96,25.96,2947160,VCB
333,2018-05-09,25.84,25.96,25.32,25.32,2787480,VCB
334,2018-05-10,25.49,25.62,23.66,24.05,4433980,VCB
335,2018-05-11,24.05,24.69,23.2,24.64,3954360,VCB
336,2018-05-14,24.77,24.9,24.22,24.81,1522180,VCB
337,2018-05-15,24.81,25.45,24.77,24.98,2498910,VCB
338,2018-05-16,24.9,25.07,24.26,24.26,2368960,VCB
339,2018-05-17,24.26,24.43,23.92,24.18,2079780,VCB
340,2018-05-18,24.22,24.3,23.32,24.05,2437850,VCB
341,2018-05-21,24.05,24.43,23.71,23.71,1835620,VCB
342,2018-05-22,23.37,23.62,22.13,22.73,3235250,VCB
343,2018-05-23,22.56,23.2,22.13,23.2,2045320,VCB
344,2018-05-24,23.2,23.32,22.56,22.69,1312180,VCB
345,2018-05-25,22.73,22.86,21.28,21.28,2718610,VCB
346,2018-05-28,20.86,21.11,19.92,19.92,4579370,VCB
347,2018-05-29,20.22,21.28,19.92,21.28,2610350,VCB
348,2018-05-30,21.71,22.47,21.49,22.13,4432950,VCB
349,2018-05-31,21.92,23.2,21.88,23.03,3736400,VCB
350,2018-06-01,23.03,24.47,22.94,24.26,5930650,VCB
351,2018-06-04,24.05,25.37,23.83,25.24,3837380,VCB
352,2018-06-05,24.94,25.37,24.56,24.94,3532580,VCB
353,2018-06-06,24.73,25.41,24.52,25.15,2183260,VCB
354,2018-06-07,25.11,25.24,24.86,24.98,2538580,VCB
355,2018-06-08,24.81,25.71,24.81,25.41,2693680,VCB
356,2018-06-11,25.28,25.66,24.9,25.11,2453150,VCB
357,2018-06-12,24.9,25.11,24.05,24.69,3024500,VCB
358,2018-06-13,24.52,25.49,24.52,25.49,2054850,VCB
359,2018-06-14,25.49,25.49,24.69,24.73,2814340,VCB
360,2018-06-15,24.47,25.11,24.43,25.11,2557670,VCB
361,2018-06-18,25.07,25.11,23.83,24.05,2461860,VCB
362,2018-06-19,23.2,24.05,22.98,24.05,5149160,VCB
363,2018-06-20,24.26,24.98,23.92,24.73,2767440,VCB
364,2018-06-21,24.69,24.77,24,24.26,1637920,VCB
365,2018-06-22,23.88,24.98,23.62,24.98,2529630,VCB
366,2018-06-25,25.54,25.62,25.07,25.28,2415610,VCB
367,2018-06-26,24.9,25.28,24.69,25.24,1346430,VCB
368,2018-06-27,25.11,25.75,24.69,24.69,2602270,VCB
369,2018-06-28,24.26,24.98,24.26,24.64,2114670,VCB
370,2018-06-29,24.64,24.98,24.18,24.69,1439520,VCB
371,2018-07-02,24.47,24.86,23.58,24.73,2846420,VCB
372,2018-07-03,24.81,24.81,23.83,23.83,3355250,VCB
373,2018-07-04,23.92,24.05,23.28,23.66,2452480,VCB
374,2018-07-05,23.58,23.66,22.13,22.13,2865870,VCB
375,2018-07-06,21.75,23.58,21.49,23.41,3443450,VCB
376,2018-07-09,23.41,24,22.98,22.98,1434270,VCB
377,2018-07-10,23.62,23.62,22.6,22.6,1360490,VCB
378,2018-07-11,22.09,22.35,21.32,21.79,3312190,VCB
379,2018-07-12,21.79,22.81,21.49,22.3,1422890,VCB
380,2018-07-13,22.69,23.37,22.13,23.32,1709410,VCB
381,2018-07-16,23.41,23.62,23.11,23.37,1302130,VCB
382,2018-07-17,22.98,23.75,22.98,23.75,1594780,VCB
383,2018-07-18,23.75,24.47,23.75,24.47,2473610,VCB
384,2018-07-19,24.56,24.6,24.13,24.18,1704000,VCB
385,2018-07-20,24.05,24.35,23.45,24.18,2204900,VCB
386,2018-07-23,24.18,24.86,24.05,24.09,2618240,VCB
387,2018-07-24,24.26,24.43,23.83,24.26,1683260,VCB
388,2018-07-25,24.39,24.43,23.54,23.54,1257900,VCB
389,2018-07-26,23.58,24.13,23.2,24.13,2107890,VCB
390,2018-07-27,24.13,24.39,23.92,24.05,979280,VCB
391,2018-07-30,24.26,24.43,24.05,24.39,1288790,VCB
392,2018-07-31,24.3,25.24,24.18,24.9,3438180,VCB
393,2018-08-01,25.15,25.2,24.86,24.94,1902040,VCB
394,2018-08-02,24.77,25.11,24.56,25.11,1855340,VCB
395,2018-08-03,25.32,25.41,24.73,24.9,1770230,VCB
396,2018-08-06,24.77,25.37,24.77,25.11,1782410,VCB
397,2018-08-07,25.03,26.35,24.94,26.18,5488590,VCB
398,2018-08-08,26.22,26.56,25.96,26.43,2193510,VCB
399,2018-08-09,26.43,26.69,26.09,26.09,2508810,VCB
400,2018-08-10,25.96,27.03,25.96,27.03,3849630,VCB
401,2018-08-13,26.81,27.15,26.47,27.15,2397270,VCB
402,2018-08-14,27.15,27.15,26.69,26.73,1274800,VCB
403,2018-08-15,26.9,26.98,25.75,25.79,3238040,VCB
404,2018-08-16,25.54,25.96,25.07,25.79,3426320,VCB
405,2018-08-17,26.01,26.77,25.88,26.39,2711770,VCB
406,2018-08-20,26.39,26.6,26.13,26.13,1601770,VCB
407,2018-08-21,25.96,26.69,25.96,26.69,1724610,VCB
408,2018-08-22,26.73,26.81,26.35,26.35,1490660,VCB
409,2018-08-23,26.39,26.73,26.22,26.64,1301270,VCB
410,2018-08-24,26.64,26.64,26.3,26.39,1779380,VCB
411,2018-08-27,26.6,27.03,26.56,26.86,1805900,VCB
412,2018-08-28,27.03,27.37,26.77,27.24,2588320,VCB
413,2018-08-29,27.2,27.28,26.86,26.86,1117930,VCB
414,2018-08-30,26.86,27.32,26.56,27.15,1336350,VCB
415,2018-08-31,27.15,27.24,26.39,26.6,1949400,VCB
416,2018-09-04,26.6,26.64,25.92,25.96,2050280,VCB
417,2018-09-05,25.96,26.3,25.66,25.79,1766180,VCB
418,2018-09-06,25.79,25.96,25.62,25.66,796450,VCB
419,2018-09-07,25.58,26.47,25.58,26.39,1595530,VCB
420,2018-09-10,26.39,26.64,26.01,26.39,1505560,VCB
421,2018-09-11,26.18,26.86,26.18,26.81,1543540,VCB
422,2018-09-12,26.9,27.07,26.6,26.64,1590110,VCB
423,2018-09-13,26.73,26.98,26.64,26.77,1069800,VCB
424,2018-09-14,26.9,27.41,26.9,27.24,2405940,VCB
425,2018-09-17,27.24,27.24,26.77,26.77,1007490,VCB
426,2018-09-18,26.6,26.94,26.52,26.94,1077110,VCB
427,2018-09-19,27.11,27.11,26.86,26.94,1075000,VCB
428,2018-09-20,26.94,27.5,26.94,27.41,1709890,VCB
429,2018-09-21,27.67,27.96,27.24,27.5,4889170,VCB
430,2018-09-24,27.88,27.96,27.58,27.75,1094970,VCB
431,2018-09-25,27.58,27.75,27.41,27.41,1031520,VCB
432,2018-09-26,27.41,27.62,27.15,27.15,2099660,VCB
433,2018-09-27,27.15,27.32,26.9,26.98,2121040,VCB
434,2018-09-28,27.11,27.24,26.81,26.81,2104400,VCB
435,2018-10-01,27.03,27.03,26.6,26.6,1932610,VCB
436,2018-10-02,26.6,26.86,26.47,26.81,1601040,VCB
437,2018-10-03,26.98,27.03,26.6,26.81,1034920,VCB
438,2018-10-04,26.81,27.24,26.73,26.81,2298750,VCB
439,2018-10-05,26.94,27.16,26.77,26.77,1633520,VCB
440,2018-10-08,26.73,26.9,26.56,26.56,1347760,VCB
441,2018-10-09,26.64,26.81,26.56,26.6,868060,VCB
442,2018-10-10,26.68,26.73,26.47,26.6,781330,VCB
443,2018-10-11,25.87,25.87,24.79,24.87,3432840,VCB
444,2018-10-12,24.57,25.82,24.57,25.82,2266290,VCB
445,2018-10-15,25.78,25.87,25.31,25.48,1155630,VCB
446,2018-10-16,25.43,25.69,25.39,25.52,1079700,VCB
447,2018-10-17,25.82,25.82,25.48,25.52,1293490,VCB
448,2018-10-18,25.43,25.52,24.96,25,1605080,VCB
449,2018-10-19,24.57,25.26,24.57,24.87,1188910,VCB
450,2018-10-22,25.22,25.35,24.62,24.62,1204690,VCB
451,2018-10-23,24.57,24.7,23.28,24.06,2346810,VCB
452,2018-10-24,24.06,24.4,23.93,23.93,1474260,VCB
453,2018-10-25,22.85,23.8,22.85,23.62,1744120,VCB
454,2018-10-26,24.1,24.1,23.06,23.06,1220360,VCB
455,2018-10-29,22.98,23.24,22.63,22.8,1261730,VCB
456,2018-10-30,22.8,23.41,22.72,23.37,1337430,VCB
457,2018-10-31,23.37,24.44,23.37,23.97,1245750,VCB
458,2018-11-01,24.06,24.1,23.62,23.71,1221200,VCB
459,2018-11-02,23.71,24.27,23.71,24.23,1136910,VCB
460,2018-11-05,24.1,24.36,23.97,24.36,873020,VCB
461,2018-11-06,24.57,24.57,24.06,24.06,667710,VCB
462,2018-11-07,24.06,24.23,23.75,23.93,668290,VCB
463,2018-11-08,24.44,24.49,24.01,24.01,575720,VCB
464,2018-11-09,23.8,24.01,23.41,23.41,885690,VCB
465,2018-11-12,23.28,23.54,22.76,23.54,687980,VCB
466,2018-11-13,22.98,23.41,22.98,23.11,601520,VCB
467,2018-11-14,23.11,23.41,22.76,22.93,530120,VCB
468,2018-11-15,22.93,23.11,22.63,23.02,828510,VCB
469,2018-11-16,23.28,23.32,22.89,22.93,1227840,VCB
470,2018-11-19,23.28,23.28,22.93,23.28,1145500,VCB
471,2018-11-20,23.28,23.28,22.98,23.19,1086240,VCB
472,2018-11-21,22.89,23.88,22.85,23.88,1908000,VCB
473,2018-11-22,23.71,23.93,23.58,23.62,961120,VCB
474,2018-11-23,23.58,23.71,23.28,23.28,897050,VCB
